,tweet_id,p1,p1_conf,p1_dog,retweet_count,fav_count,text,rating_numerator,rating_denominator,name,dog_stage
1151,8.10896E+17,flat-coated_retriever,0.820804,TRUE,2010,9848,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Hunter,NA
1152,8.10985E+17,golden_retriever,0.871342,TRUE,1608,5814,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",NA,NA,Sam,NA
1153,8.11387E+17,Pembroke,0.804177,TRUE,7192,22771,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,pupper
1154,8.11627E+17,beagle,0.39628,TRUE,3521,13946,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,NA
1155,8.11744E+17,Pekinese,0.386082,TRUE,1814,8215,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,NA
1156,8.11986E+17,Staffordshire_bullterrier,0.610573,TRUE,1582,7915,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,NA
1157,8.12372E+17,golden_retriever,0.784873,TRUE,4120,14892,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,NA
1158,8.12709E+17,Irish_setter,0.326873,TRUE,1606,7209,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,NA
1159,8.12781E+17,bull_mastiff,0.989316,TRUE,2140,8229,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,NA
1160,8.13052E+17,golden_retriever,0.914804,TRUE,8218,22779,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,NA
1161,8.13067E+17,toy_terrier,0.7764,TRUE,2181,8643,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,NA
1162,8.13082E+17,Doberman,0.909951,TRUE,3111,10740,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,NA
1163,8.13097E+17,Great_Dane,0.128056,TRUE,4062,11444,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,doggo
1164,8.13127E+17,Norwegian_elkhound,0.432416,TRUE,3514,12914,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,NA,doggo
1165,8.13142E+17,beagle,0.848735,TRUE,2647,9146,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,NA,NA
1166,8.13188E+17,golden_retriever,0.888181,TRUE,4907,21594,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,NA,NA
1167,8.13203E+17,cocker_spaniel,0.701852,TRUE,2019,9975,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,NA,doggo
1168,8.13218E+17,Samoyed,0.905972,TRUE,8179,20327,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,NA
1169,8.13801E+17,malamute,0.501159,TRUE,1979,9075,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,NA
1170,8.13813E+17,French_bulldog,0.709146,TRUE,15731,39509,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Gary,NA
1171,8.1391E+17,Siberian_husky,0.699355,TRUE,2113,10097,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,doggo
1172,8.14153E+17,golden_retriever,0.490068,TRUE,9756,31240,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,NA
1173,8.1453E+17,miniature_poodle,0.626913,TRUE,2081,9425,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Alf,NA
1174,8.14639E+17,golden_retriever,0.650814,TRUE,3041,12257,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,NA
1175,8.14986E+17,dalmatian,0.999828,TRUE,1451,8300,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,pupper
1176,8.15639E+17,German_shepherd,0.817953,TRUE,1845,8935,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,10,Titan,NA
1177,8.15736E+17,Border_collie,0.548907,TRUE,2541,10694,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Akumi,NA
1178,8.15966E+17,Tibetan_mastiff,0.506312,TRUE,9545,24425,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,NA,pupper
1179,8.15991E+17,Chihuahua,0.428756,TRUE,1176,5426,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,10,Jack,NA
1180,8.16092E+17,Pomeranian,0.967345,TRUE,2414,9691,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,10,Comet,NA
1181,8.16337E+17,Labrador_retriever,0.91933,TRUE,2193,9349,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11,10,Dudley,NA
1182,8.16698E+17,Chihuahua,0.756992,TRUE,2463,10634,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12,10,Binky,NA
1183,8.16817E+17,malamute,0.668164,TRUE,2287,10847,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12,10,Timber,NA
1184,8.17057E+17,kelpie,0.864415,TRUE,1851,9294,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11,10,Chloe,NA
1185,8.17121E+17,Saluki,0.568809,TRUE,2932,13174,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13,10,NA,NA
1186,8.17171E+17,golden_retriever,0.295483,TRUE,2254,9465,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,10,Tebow,NA
1187,8.17416E+17,Doberman,0.806163,TRUE,1078,6104,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Strudel,NA
1188,8.17536E+17,pug,0.971358,TRUE,3396,12814,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Eugene,NA
1189,8.17778E+17,curly-coated_retriever,0.733256,TRUE,2982,11597,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,10,Dido,doggo/pupper
1190,8.17828E+17,cocker_spaniel,0.387608,TRUE,30345,56301,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Buddy,NA
1191,8.18145E+17,golden_retriever,0.621931,TRUE,2905,13345,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Autumn,NA
1192,8.18259E+17,miniature_schnauzer,0.367368,TRUE,2550,11949,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Florence,NA
1193,8.18614E+17,Chihuahua,0.450722,TRUE,2887,10699,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,NA
1194,8.18627E+17,Labrador_retriever,0.384188,TRUE,8333,24067,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,NA
1195,8.19005E+17,standard_poodle,0.351308,TRUE,40950,93554,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,doggo
1196,8.19228E+17,Border_terrier,0.482452,TRUE,7482,25052,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,NA
1197,8.19347E+17,Rottweiler,0.909106,TRUE,1344,7825,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,NA
1198,8.19588E+17,Cardigan,0.547935,TRUE,2202,10365,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,NA
1199,8.19952E+17,American_Staffordshire_terrier,0.925505,TRUE,1324,5769,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,Oliver,puppo
1200,8.20315E+17,Gordon_setter,0.940724,TRUE,633,3613,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,NA,NA
1201,8.2069E+17,West_Highland_white_terrier,0.872064,TRUE,3604,13216,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,84,70,NA,NA
1202,8.2075E+17,golden_retriever,0.838012,TRUE,11103,34211,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,NA
1203,8.21045E+17,Old_English_sheepdog,0.14802,TRUE,2556,13679,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,NA
1204,8.21108E+17,Pomeranian,0.85659,TRUE,2381,10399,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,NA,doggo
1205,8.2115E+17,German_shepherd,0.515933,TRUE,2249,9463,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,NA
1206,8.21407E+17,Irish_setter,0.505496,TRUE,4870,12763,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,doggo
1207,8.21523E+17,Doberman,0.763539,TRUE,1969,8677,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,NA
1208,8.21766E+17,golden_retriever,0.980071,TRUE,1857,9125,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,doggo
1209,8.21886E+17,golden_retriever,0.266238,TRUE,2619,12297,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,NA
1210,8.22245E+17,Samoyed,0.585441,TRUE,11000,37925,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,NA,NA
1211,8.22463E+17,Pomeranian,0.960199,TRUE,16482,30926,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,pupper
1212,8.22489E+17,Samoyed,0.416769,TRUE,7144,19621,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,NA
1213,8.2261E+17,cocker_spaniel,0.664487,TRUE,3303,15963,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,NA,NA
1214,8.22859E+17,malinois,0.332897,TRUE,2547,14273,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,NA
1215,8.22873E+17,Lakeland_terrier,0.196015,TRUE,49022,143127,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,NA,puppo
1216,8.23699E+17,cairn,0.203999,TRUE,2696,13576,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,NA
1217,8.2394E+17,schipperke,0.234076,TRUE,3020,11500,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,NA
1218,8.24326E+17,Pembroke,0.990793,TRUE,11564,12710,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,NA,pupper
1219,8.24664E+17,English_setter,0.526488,TRUE,1935,10871,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,NA
1220,8.24775E+17,Border_terrier,0.610499,TRUE,3931,16166,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,NA
1221,8.25027E+17,Eskimo_dog,0.524454,TRUE,1434,6866,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo,puppo
1222,8.25148E+17,Pekinese,0.354823,TRUE,5096,19746,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,NA
1223,8.25535E+17,Rottweiler,0.681495,TRUE,19146,56114,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,NA,puppo
1224,8.2583E+17,Great_Pyrenees,0.853407,TRUE,2764,13725,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,NA
1225,8.26205E+17,Labrador_retriever,0.782058,TRUE,1044,5253,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,NA,doggo
1226,8.2624E+17,French_bulldog,0.903048,TRUE,2883,14284,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,NA,NA
1227,8.26477E+17,German_shepherd,0.74186,TRUE,4669,19837,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,doggo
1228,8.26598E+17,French_bulldog,0.628119,TRUE,2611,10845,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,NA
1229,8.26849E+17,Great_Pyrenees,0.858764,TRUE,11416,39349,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,doggo
1230,8.26959E+17,golden_retriever,0.617389,TRUE,5566,23275,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,doggo
1231,8.272E+17,Great_Dane,0.869681,TRUE,2494,11400,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,NA
1232,8.27325E+17,golden_retriever,0.352486,TRUE,3401,17113,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,NA
1233,8.27601E+17,Pembroke,0.325638,TRUE,1050,7988,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,NA
1234,8.27654E+17,collie,0.285555,TRUE,3334,16632,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,NA
1235,8.27933E+17,German_shepherd,0.806115,TRUE,5800,21686,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,pupper
1236,8.28012E+17,American_Staffordshire_terrier,0.936662,TRUE,2376,11144,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,NA
1237,8.28373E+17,malamute,0.663047,TRUE,3248,13475,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10,Alexander,NA
1238,8.28377E+17,American_Staffordshire_terrier,0.523086,TRUE,1182,7949,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10,Beebop,NA
1239,8.28382E+17,Bedlington_terrier,0.392535,TRUE,2465,13576,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14,10,Doobert,doggo
1240,8.28409E+17,Weimaraner,0.133033,TRUE,1420,8218,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10,Bear,NA
1241,8.2865E+17,golden_retriever,0.649209,TRUE,1491,10230,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14,10,NA,NA
1242,8.29012E+17,boxer,0.312221,TRUE,18005,56964,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13,10,Dexter,NA
1243,8.29142E+17,golden_retriever,0.57314,TRUE,8226,26358,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12,10,Malcolm,NA
1244,8.29374E+17,Staffordshire_bullterrier,0.757547,TRUE,10340,37248,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13,10,Astrid,doggo
1245,8.2945E+17,Labrador_retriever,0.315163,TRUE,2256,11253,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11,10,NA,doggo
1246,8.29502E+17,French_bulldog,0.950851,TRUE,11760,34109,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12,10,Leo,NA
1247,8.29861E+17,Border_terrier,0.394486,TRUE,2176,13161,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12,10,Mia,NA
1248,8.30097E+17,toy_poodle,0.442713,TRUE,3342,10562,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13,10,Samson,NA
1249,8.30583E+17,Labrador_retriever,0.908703,TRUE,18669,71856,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13,10,Lilly,NA
1250,8.30956E+17,kuvasz,0.451516,TRUE,1666,8564,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12,10,Reggie,NA
1251,8.31263E+17,cocker_spaniel,0.263323,TRUE,2270,12783,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12,10,Tucker,NA
1252,8.31309E+17,Doberman,0.369389,TRUE,2698,12558,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12,10,Scooter,NA
1253,8.31316E+17,briard,0.982755,TRUE,1231,6979,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13,10,NA,pupper
1254,8.31323E+17,Old_English_sheepdog,0.999715,TRUE,1686,9844,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12,10,Pete,doggo
1255,8.31553E+17,Chihuahua,0.257415,TRUE,2548,9673,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13,10,Dutch,NA
1256,8.3165E+17,Eskimo_dog,0.530416,TRUE,2164,7718,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13,10,NA,NA
1257,8.3167E+17,Pembroke,0.624802,TRUE,2006,11199,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13,10,Daisy,NA
1258,8.31912E+17,bloodhound,0.777562,TRUE,7221,29650,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14,10,Kuyu,NA
1259,8.3194E+17,Pomeranian,0.153862,TRUE,6796,25751,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10,Emanuel,doggo
1260,8.32033E+17,whippet,0.601712,TRUE,5160,19164,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10,Miguel,doggo
1261,8.32273E+17,Pembroke,0.134081,TRUE,2580,12115,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10,Smiley,doggo
1262,8.3237E+17,kelpie,0.50469,TRUE,3521,18388,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11,10,Charlie,NA
1263,8.32398E+17,Pekinese,0.988916,TRUE,2465,12813,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12,10,Eevee,NA
1264,8.32636E+17,Eskimo_dog,0.525032,TRUE,3088,17000,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12,10,Orion,NA
1265,8.32757E+17,Cardigan,0.160888,TRUE,3997,18014,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13,10,Willow,NA
1266,8.32998E+17,boxer,0.539036,TRUE,2450,14261,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10,Rhino,doggo
1267,8.33125E+17,Cardigan,0.710523,TRUE,5352,21642,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12,10,Gidget,pupper
1268,8.3348E+17,golden_retriever,0.727039,TRUE,2281,15932,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13,10,Poppy,NA
1269,8.33723E+17,West_Highland_white_terrier,0.918144,TRUE,3531,22121,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13,10,Bronte,NA
1270,8.33826E+17,Chihuahua,0.438054,TRUE,3791,16414,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13,10,Charlie,NA
1271,8.33863E+17,kuvasz,0.494969,TRUE,2656,14357,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12,10,Bentley,NA
1272,8.3421E+17,golden_retriever,0.754799,TRUE,5288,22057,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12,10,Wilson,NA
1273,8.34458E+17,Rhodesian_ridgeback,0.468619,TRUE,1845,10273,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12,10,Chester,NA
1274,8.34786E+17,Border_terrier,0.156276,TRUE,6012,22571,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13,10,Tobi,NA
1275,8.35173E+17,Border_collie,0.663138,TRUE,6326,27934,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12,10,NA,NA
1276,8.35298E+17,Rottweiler,0.341276,TRUE,3289,17519,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12,10,Ash,NA
1277,8.35575E+17,Staffordshire_bullterrier,0.610655,TRUE,3991,19024,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11,10,Eli,NA
1278,8.36001E+17,Samoyed,0.963558,TRUE,4730,20422,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13,10,NA,NA
1279,8.3626E+17,borzoi,0.564688,TRUE,4708,22692,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13,10,Lucy,NA
1280,8.3711E+17,Siberian_husky,0.767696,TRUE,2636,17096,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13,10,Clark,pupper
1281,8.37366E+17,American_Staffordshire_terrier,0.660085,TRUE,5812,22569,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,13,10,Lucy,NA
